#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIST2H2AA3	HIST1H2BK	1854966	1853439	9606.ENSP00000358158	9606.ENSP00000349430	0	0	0	0	0.954	0.417	0.900	0.575	0.998
HIST1H2BH	HIST1H2AD	1853333	1852412	9606.ENSP00000348706	9606.ENSP00000341094	0	0	0	0	0.887	0.831	0.900	0.527	0.998
HIST1H2BM	HIST1H2AJ	1853848	1851044	9606.ENSP00000352442	9606.ENSP00000328484	0	0	0	0	0.887	0.678	0.900	0.620	0.998
KPNB1	NUP153	1847208	1845057	9606.ENSP00000290158	9606.ENSP00000262077	0	0	0	0	0.252	0.966	0.900	0.631	0.998
HIST1H2BB	HIST1H2AE	1853610	1848523	9606.ENSP00000350580	9606.ENSP00000303373	0	0	0	0	0.866	0.878	0.800	0.669	0.998
HIST2H2BE	HIST1H2AE	1854962	1848523	9606.ENSP00000358151	9606.ENSP00000303373	0	0	0	0	0.859	0.878	0.800	0.707	0.998
HIST1H2BK	HIST1H2BJ	1853439	1852636	9606.ENSP00000349430	9606.ENSP00000342886	0	0	0	0.988	0.420	0.972	0.900	0.310	0.998
HIST1H2BN	HIST1H2AD	1858441	1852412	9606.ENSP00000380177	9606.ENSP00000341094	0	0	0	0	0.863	0.854	0.900	0.549	0.998
HIST1H2BL	HIST1H2AD	1856676	1852412	9606.ENSP00000366618	9606.ENSP00000341094	0	0	0	0	0.859	0.787	0.900	0.610	0.998
HIST1H2AD	HIST1H2BA	1852412	1846410	9606.ENSP00000341094	9606.ENSP00000274764	0	0	0	0	0.859	0.736	0.900	0.543	0.998
HIST2H2AA3	HIST1H2BD	1854966	1847163	9606.ENSP00000358158	9606.ENSP00000289316	0	0	0	0	0.944	0.417	0.900	0.654	0.998
HIST1H2AE	HIST1H2BA	1848523	1846410	9606.ENSP00000303373	9606.ENSP00000274764	0	0	0	0	0.859	0.878	0.800	0.602	0.998
TUBB	TUBA1A	1852162	1848244	9606.ENSP00000339001	9606.ENSP00000301071	0	0	0	0.920	0.739	0.924	0.900	0.752	0.997
HIST1H2BM	HIST1H2AC	1853848	1850346	9606.ENSP00000352442	9606.ENSP00000321389	0	0	0	0	0.872	0.678	0.900	0.498	0.997
H2AFJ	HIST1H2BM	1857794	1853848	9606.ENSP00000373730	9606.ENSP00000352442	0	0	0	0	0.859	0.678	0.900	0.513	0.997
RPL12	RPL22	1854209	1853014	9606.ENSP00000354739	9606.ENSP00000346088	0	0	0	0	0.894	0.774	0.900	0.204	0.997
HIST1H2BJ	HIST1H2BO	1852636	1848526	9606.ENSP00000342886	9606.ENSP00000303408	0	0	0	0.988	0.180	0.972	0.900	0.141	0.997
HIST1H2BJ	HIST1H2AC	1852636	1850346	9606.ENSP00000342886	9606.ENSP00000321389	0	0	0	0	0.869	0.678	0.900	0.498	0.997
HIST2H2BF	HIST1H2AD	1862300	1852412	9606.ENSP00000445831	9606.ENSP00000341094	0	0	0	0	0.868	0.675	0.900	0.498	0.997
HIST3H2BB	HIST3H2A	1857956	1854432	9606.ENSP00000375736	9606.ENSP00000355656	0	0	0	0	0.868	0.531	0.900	0.667	0.997
HIST1H2BL	HIST1H2AJ	1856676	1851044	9606.ENSP00000366618	9606.ENSP00000328484	0	0	0	0	0.879	0.649	0.900	0.536	0.997
KPNA2	KPNB1	1851476	1847208	9606.ENSP00000332455	9606.ENSP00000290158	0	0	0	0	0.222	0.829	0.900	0.841	0.997
RPL22	RPLP0	1853014	1852166	9606.ENSP00000346088	9606.ENSP00000339027	0	0	0	0	0.869	0.780	0.900	0.347	0.997
HIST3H2BB	HIST1H2AJ	1857956	1851044	9606.ENSP00000375736	9606.ENSP00000328484	0	0	0	0	0.859	0.649	0.900	0.498	0.997
HIST1H2BN	HIST1H2AC	1858441	1850346	9606.ENSP00000380177	9606.ENSP00000321389	0	0	0	0	0.859	0.649	0.900	0.523	0.997
HIST3H2A	HIST1H2BM	1854432	1853848	9606.ENSP00000355656	9606.ENSP00000352442	0	0	0	0	0.879	0.678	0.900	0.526	0.997
HIST1H2BN	H2AFJ	1858441	1857794	9606.ENSP00000380177	9606.ENSP00000373730	0	0	0	0	0.859	0.649	0.900	0.504	0.997
RPL12	RPS27L	1854209	1851302	9606.ENSP00000354739	9606.ENSP00000331019	0	0	0	0	0.865	0.774	0.900	0.254	0.997
HIST3H2BB	HIST1H2AC	1857956	1850346	9606.ENSP00000375736	9606.ENSP00000321389	0	0	0	0	0.859	0.649	0.900	0.541	0.997
H2AFJ	HIST1H2BB	1857794	1853610	9606.ENSP00000373730	9606.ENSP00000350580	0	0	0	0	0.859	0.649	0.900	0.506	0.997
HIST1H2BM	HIST1H2AD	1853848	1852412	9606.ENSP00000352442	9606.ENSP00000341094	0	0	0	0	0.865	0.678	0.900	0.498	0.997
HIST2H2BE	HIST3H2A	1854962	1854432	9606.ENSP00000358151	9606.ENSP00000355656	0	0	0	0	0.859	0.531	0.900	0.693	0.997
HIST1H2BB	HIST1H2AJ	1853610	1851044	9606.ENSP00000350580	9606.ENSP00000328484	0	0	0	0	0.867	0.649	0.900	0.560	0.997
RPL22	RPS27L	1853014	1851302	9606.ENSP00000346088	9606.ENSP00000331019	0	0	0	0	0.843	0.774	0.900	0.476	0.997
HIST1H2BN	HIST1H2AJ	1858441	1851044	9606.ENSP00000380177	9606.ENSP00000328484	0	0	0	0	0.859	0.649	0.900	0.518	0.997
HIST1H2BL	HIST1H2AC	1856676	1850346	9606.ENSP00000366618	9606.ENSP00000321389	0	0	0	0	0.867	0.649	0.900	0.509	0.997
HIST1H2BJ	HIST1H2AJ	1852636	1851044	9606.ENSP00000342886	9606.ENSP00000328484	0	0	0	0	0.859	0.678	0.900	0.498	0.997
HIST3H2BB	H2AFJ	1857956	1857794	9606.ENSP00000375736	9606.ENSP00000373730	0	0	0	0	0.859	0.649	0.900	0.515	0.997
H2AFJ	HIST1H2BJ	1857794	1852636	9606.ENSP00000373730	9606.ENSP00000342886	0	0	0	0	0.859	0.678	0.900	0.508	0.997
SMARCA4	SMARCE1	1853627	1850602	9606.ENSP00000350720	9606.ENSP00000323967	0	0	0	0	0.110	0.835	0.900	0.855	0.997
HIST3H2A	HIST1H2BJ	1854432	1852636	9606.ENSP00000355656	9606.ENSP00000342886	0	0	0	0	0.866	0.678	0.900	0.522	0.997
HIST1H2BL	HIST3H2A	1856676	1854432	9606.ENSP00000366618	9606.ENSP00000355656	0	0	0	0	0.906	0.531	0.900	0.527	0.997
HIST2H2BE	HIST1H2BB	1854962	1853610	9606.ENSP00000358151	9606.ENSP00000350580	0	0	0	0.988	0.047	0.979	0.900	0.420	0.997
HIST1H2AJ	HIST1H2BO	1851044	1848526	9606.ENSP00000328484	9606.ENSP00000303408	0	0	0	0	0.875	0.531	0.900	0.547	0.997
HIST2H2AC	HIST1H2BA	1851443	1846410	9606.ENSP00000332194	9606.ENSP00000274764	0	0	0	0	0.859	0.610	0.900	0.675	0.997
H2AFJ	HIST1H2BL	1857794	1856676	9606.ENSP00000373730	9606.ENSP00000366618	0	0	0	0	0.859	0.649	0.900	0.498	0.997
HIST1H2BB	HIST1H2AC	1853610	1850346	9606.ENSP00000350580	9606.ENSP00000321389	0	0	0	0	0.859	0.649	0.900	0.501	0.997
HIST1H2BN	HIST2H2AC	1858441	1851443	9606.ENSP00000380177	9606.ENSP00000332194	0	0	0	0	0.862	0.417	0.900	0.574	0.996
H2AFJ	HIST2H2BE	1857794	1854962	9606.ENSP00000373730	9606.ENSP00000358151	0	0	0	0	0.859	0.531	0.900	0.523	0.996
HIST1H2BH	HIST1H2AC	1853333	1850346	9606.ENSP00000348706	9606.ENSP00000321389	0	0	0	0	0.870	0.531	0.900	0.506	0.996
HIST3H2A	HIST1H2BB	1854432	1853610	9606.ENSP00000355656	9606.ENSP00000350580	0	0	0	0	0.859	0.531	0.900	0.586	0.996
HIST1H2AJ	HIST1H2BA	1851044	1846410	9606.ENSP00000328484	9606.ENSP00000274764	0	0	0	0	0.859	0.531	0.900	0.498	0.996
RPL22	RPLP1	1853014	1853006	9606.ENSP00000346088	9606.ENSP00000346037	0	0	0	0	0.944	0	0.900	0.458	0.996
HIST1H2AH	HIST1H2BM	1856690	1853848	9606.ENSP00000366679	9606.ENSP00000352442	0	0	0	0	0.859	0.417	0.900	0.610	0.996
H2AFJ	HIST1H2BD	1857794	1847163	9606.ENSP00000373730	9606.ENSP00000289316	0	0	0	0	0.859	0.531	0.900	0.502	0.996
RPS27	RPLP0	1854822	1852166	9606.ENSP00000357555	9606.ENSP00000339027	0	0	0	0	0.773	0.774	0.900	0.308	0.996
HIST1H2BB	HIST1H2BO	1853610	1848526	9606.ENSP00000350580	9606.ENSP00000303408	0	0	0	0.988	0.109	0.961	0.900	0.365	0.996
HIST3H2A	HIST1H2BH	1854432	1853333	9606.ENSP00000355656	9606.ENSP00000348706	0	0	0	0	0.859	0.531	0.900	0.527	0.996
HIST1H2BH	HIST1H2AJ	1853333	1851044	9606.ENSP00000348706	9606.ENSP00000328484	0	0	0	0	0.875	0.531	0.900	0.498	0.996
H2AFJ	HIST1H2BO	1857794	1848526	9606.ENSP00000373730	9606.ENSP00000303408	0	0	0	0	0.859	0.531	0.900	0.526	0.996
HIST1H2AJ	HIST1H2BD	1851044	1847163	9606.ENSP00000328484	9606.ENSP00000289316	0	0	0	0	0.872	0.531	0.900	0.515	0.996
H2AFJ	HIST1H2BA	1857794	1846410	9606.ENSP00000373730	9606.ENSP00000274764	0	0	0	0	0.859	0.531	0.900	0.498	0.996
HIST2H2AA3	HIST1H2BO	1854966	1848526	9606.ENSP00000358158	9606.ENSP00000303408	0	0	0	0	0.859	0.417	0.900	0.667	0.996
HIST3H2A	HIST1H2BA	1854432	1846410	9606.ENSP00000355656	9606.ENSP00000274764	0	0	0	0	0.859	0.531	0.900	0.498	0.996
HIST2H2BF	HIST1H2AC	1862300	1850346	9606.ENSP00000445831	9606.ENSP00000321389	0	0	0	0	0.867	0.531	0.900	0.498	0.996
HIST1H2BN	HIST3H2A	1858441	1854432	9606.ENSP00000380177	9606.ENSP00000355656	0	0	0	0	0.865	0.531	0.900	0.515	0.996
HIST2H2AA3	HIST1H2BA	1854966	1846410	9606.ENSP00000358158	9606.ENSP00000274764	0	0	0	0	0.859	0.417	0.900	0.675	0.996
HIST1H2BN	HIST2H2AA3	1858441	1854966	9606.ENSP00000380177	9606.ENSP00000358158	0	0	0	0	0.859	0.417	0.900	0.577	0.996
HIST3H2A	HIST1H2BO	1854432	1848526	9606.ENSP00000355656	9606.ENSP00000303408	0	0	0	0	0.870	0.531	0.900	0.498	0.996
HIST3H2BB	HIST1H2AH	1857956	1856690	9606.ENSP00000375736	9606.ENSP00000366679	0	0	0	0	0.859	0.417	0.900	0.573	0.996
HIST2H2BE	HIST1H2AJ	1854962	1851044	9606.ENSP00000358151	9606.ENSP00000328484	0	0	0	0	0.859	0.531	0.900	0.501	0.996
HIST1H2AC	HIST1H2BA	1850346	1846410	9606.ENSP00000321389	9606.ENSP00000274764	0	0	0	0	0.859	0.531	0.900	0.498	0.996
H2AFJ	HIST1H2BK	1857794	1853439	9606.ENSP00000373730	9606.ENSP00000349430	0	0	0	0	0.859	0.531	0.900	0.506	0.996
HIST2H2BE	HIST1H2BJ	1854962	1852636	9606.ENSP00000358151	9606.ENSP00000342886	0	0	0	0.988	0	0.961	0.900	0.292	0.996
HIST1H2AC	HIST1H2BO	1850346	1848526	9606.ENSP00000321389	9606.ENSP00000303408	0	0	0	0	0.870	0.531	0.900	0.517	0.996
HIST1H2AH	HIST1H2BO	1856690	1848526	9606.ENSP00000366679	9606.ENSP00000303408	0	0	0	0	0.859	0.417	0.900	0.598	0.996
HIST1H2BK	HIST1H2AJ	1853439	1851044	9606.ENSP00000349430	9606.ENSP00000328484	0	0	0	0	0.859	0.531	0.900	0.523	0.996
HIST3H2A	HIST1H2BK	1854432	1853439	9606.ENSP00000355656	9606.ENSP00000349430	0	0	0	0	0.870	0.531	0.900	0.556	0.996
HIST2H2AC	HIST1H2BO	1851443	1848526	9606.ENSP00000332194	9606.ENSP00000303408	0	0	0	0	0.859	0.417	0.900	0.655	0.996
HIST3H2A	HIST1H2BD	1854432	1847163	9606.ENSP00000355656	9606.ENSP00000289316	0	0	0	0	0.867	0.531	0.900	0.512	0.996
H2AFJ	HIST1H2BH	1857794	1853333	9606.ENSP00000373730	9606.ENSP00000348706	0	0	0	0	0.859	0.531	0.900	0.498	0.996
HIST1H2AH	HIST1H2BL	1856690	1856676	9606.ENSP00000366679	9606.ENSP00000366618	0	0	0	0	0.859	0.417	0.900	0.574	0.996
HIST2H2BF	HIST1H2AH	1862300	1856690	9606.ENSP00000445831	9606.ENSP00000366679	0	0	0	0	0.859	0.417	0.900	0.580	0.996
HIST2H2BE	HIST1H2AC	1854962	1850346	9606.ENSP00000358151	9606.ENSP00000321389	0	0	0	0	0.859	0.531	0.900	0.547	0.996
HIST1H2AH	HIST1H2BK	1856690	1853439	9606.ENSP00000366679	9606.ENSP00000349430	0	0	0	0	0.859	0.417	0.900	0.586	0.996
HIST2H2AA3	HIST1H2BJ	1854966	1852636	9606.ENSP00000358158	9606.ENSP00000342886	0	0	0	0	0.867	0.417	0.900	0.550	0.996
HIST2H2BF	HIST1H2AJ	1862300	1851044	9606.ENSP00000445831	9606.ENSP00000328484	0	0	0	0	0.859	0.531	0.900	0.583	0.996
HIST1H2AH	HIST2H2BE	1856690	1854962	9606.ENSP00000366679	9606.ENSP00000358151	0	0	0	0	0.859	0.417	0.900	0.586	0.996
HIST2H2BF	HIST3H2A	1862300	1854432	9606.ENSP00000445831	9606.ENSP00000355656	0	0	0	0	0.859	0.531	0.900	0.575	0.996
HIST2H2AC	HIST1H2BD	1851443	1847163	9606.ENSP00000332194	9606.ENSP00000289316	0	0	0	0	0.859	0.417	0.900	0.636	0.996
HIST1H2AH	HIST1H2BA	1856690	1846410	9606.ENSP00000366679	9606.ENSP00000274764	0	0	0	0	0.859	0.417	0.900	0.515	0.995
SMARCE1	SMARCC2	1850602	1845915	9606.ENSP00000323967	9606.ENSP00000267064	0	0	0	0	0.120	0.803	0.900	0.754	0.995
HIST1H2BL	HIST2H2AA3	1856676	1854966	9606.ENSP00000366618	9606.ENSP00000358158	0	0	0	0	0.859	0.417	0.900	0.549	0.995
HIST1H2BH	HIST2H2AC	1853333	1851443	9606.ENSP00000348706	9606.ENSP00000332194	0	0	0	0	0.859	0.417	0.900	0.511	0.995
HIST1H2BL	HIST1H2BO	1856676	1848526	9606.ENSP00000366618	9606.ENSP00000303408	0	0	0	0.988	0.876	0.689	0.900	0.328	0.995
HIST2H2BF	HIST2H2AC	1862300	1851443	9606.ENSP00000445831	9606.ENSP00000332194	0	0	0	0	0.865	0.417	0.900	0.540	0.995
HIST1H2AH	HIST1H2BB	1856690	1853610	9606.ENSP00000366679	9606.ENSP00000350580	0	0	0	0	0.859	0.417	0.900	0.556	0.995
DDX58	IRF3	1857110	1849262	9606.ENSP00000369213	9606.ENSP00000310127	0	0	0	0	0.042	0.359	0.900	0.928	0.995
VPS4A	TSG101	1844341	1844091	9606.ENSP00000254950	9606.ENSP00000251968	0	0	0	0	0.055	0.495	0.900	0.907	0.995
HIST2H2BF	HIST2H2AA3	1862300	1854966	9606.ENSP00000445831	9606.ENSP00000358158	0	0	0	0	0.859	0.417	0.900	0.555	0.995
HIST1H2AH	HIST1H2BH	1856690	1853333	9606.ENSP00000366679	9606.ENSP00000348706	0	0	0	0	0.859	0.417	0.900	0.498	0.995
HIST2H2AA3	HIST1H2BM	1854966	1853848	9606.ENSP00000358158	9606.ENSP00000352442	0	0	0	0	0.859	0.417	0.900	0.521	0.995
HIST3H2BB	HIST2H2AC	1857956	1851443	9606.ENSP00000375736	9606.ENSP00000332194	0	0	0	0	0.859	0.417	0.900	0.562	0.995
HIST1H2AH	HIST1H2BD	1856690	1847163	9606.ENSP00000366679	9606.ENSP00000289316	0	0	0	0	0.859	0.417	0.900	0.498	0.995
HIST1H2AM	HIST1H2BM	1853877	1853848	9606.ENSP00000352627	9606.ENSP00000352442	0	0	0	0	0.913	0.417	0.800	0.583	0.995
HIST3H3	HIST1H2BJ	1854433	1852636	9606.ENSP00000355657	9606.ENSP00000342886	0	0	0	0	0.268	0.887	0.900	0.504	0.995
HIST1H2BJ	HIST2H2AC	1852636	1851443	9606.ENSP00000342886	9606.ENSP00000332194	0	0	0	0	0.863	0.417	0.900	0.536	0.995
HIST1H2AM	HIST1H2BO	1853877	1848526	9606.ENSP00000352627	9606.ENSP00000303408	0	0	0	0	0.887	0.417	0.800	0.729	0.995
HIST1H2BM	HIST2H2AC	1853848	1851443	9606.ENSP00000352442	9606.ENSP00000332194	0	0	0	0	0.859	0.417	0.900	0.511	0.995
HIST2H2AA3	HIST1H2BB	1854966	1853610	9606.ENSP00000358158	9606.ENSP00000350580	0	0	0	0	0.859	0.417	0.900	0.562	0.995
HIST1H2BN	HIST1H2AH	1858441	1856690	9606.ENSP00000380177	9606.ENSP00000366679	0	0	0	0	0.859	0.417	0.900	0.517	0.995
HIST1H2BB	HIST2H2AC	1853610	1851443	9606.ENSP00000350580	9606.ENSP00000332194	0	0	0	0	0.859	0.417	0.900	0.543	0.995
HIST2H2AA3	HIST1H2BH	1854966	1853333	9606.ENSP00000358158	9606.ENSP00000348706	0	0	0	0	0.865	0.417	0.900	0.519	0.995
HIST3H2BB	HIST2H2AA3	1857956	1854966	9606.ENSP00000375736	9606.ENSP00000358158	0	0	0	0	0.859	0.417	0.900	0.555	0.995
HIST1H2BL	HIST2H2AC	1856676	1851443	9606.ENSP00000366618	9606.ENSP00000332194	0	0	0	0	0.859	0.417	0.900	0.515	0.995
HIST1H2BI	HIST1H2AE	1856742	1848523	9606.ENSP00000366962	9606.ENSP00000303373	0	0	0	0	0.914	0.417	0.800	0.621	0.995
HIST1H2AH	HIST1H2BJ	1856690	1852636	9606.ENSP00000366679	9606.ENSP00000342886	0	0	0	0	0.859	0.417	0.900	0.563	0.995
HIST1H2BK	HIST2H2AC	1853439	1851443	9606.ENSP00000349430	9606.ENSP00000332194	0	0	0	0	0.859	0.417	0.900	0.556	0.995
HIST1H2AE	HIST1H2BD	1848523	1847163	9606.ENSP00000303373	9606.ENSP00000289316	0	0	0	0	0.916	0.417	0.800	0.637	0.995
HIST1H2BL	HIST1H2AM	1856676	1853877	9606.ENSP00000366618	9606.ENSP00000352627	0	0	0	0	0.898	0.417	0.800	0.563	0.994
HIST2H2BE	HIST1H2AM	1854962	1853877	9606.ENSP00000358151	9606.ENSP00000352627	0	0	0	0	0.859	0.417	0.800	0.690	0.994
HIST1H2AM	HIST1H2BJ	1853877	1852636	9606.ENSP00000352627	9606.ENSP00000342886	0	0	0	0	0.877	0.417	0.800	0.635	0.994
HIST1H2BH	HIST1H2AE	1853333	1848523	9606.ENSP00000348706	9606.ENSP00000303373	0	0	0	0	0.909	0.417	0.800	0.536	0.994
HIST1H2BL	HIST1H2AE	1856676	1848523	9606.ENSP00000366618	9606.ENSP00000303373	0	0	0	0	0.908	0.417	0.800	0.505	0.994
HIST1H2BM	HIST1H2AE	1853848	1848523	9606.ENSP00000352442	9606.ENSP00000303373	0	0	0	0	0.917	0.417	0.800	0.539	0.994
TBK1	IRF3	1851202	1849262	9606.ENSP00000329967	9606.ENSP00000310127	0	0	0	0	0	0.394	0.900	0.919	0.994
HNRNPH1	HNRNPA1	1853404	1852510	9606.ENSP00000349168	9606.ENSP00000341826	0	0	0	0	0.200	0.793	0.900	0.682	0.994
HIST1H2BM	HIST1H2BO	1853848	1848526	9606.ENSP00000352442	9606.ENSP00000303408	0	0	0	0.988	0.871	0.625	0.900	0.259	0.994
HIST1H2BI	HIST1H2AM	1856742	1853877	9606.ENSP00000366962	9606.ENSP00000352627	0	0	0	0	0.878	0.417	0.800	0.667	0.994
HIST1H2BL	HIST1H2BM	1856676	1853848	9606.ENSP00000366618	9606.ENSP00000352442	0	0	0	0.987	0.876	0.625	0.900	0.214	0.994
HIST1H2BI	HIST1H2AD	1856742	1852412	9606.ENSP00000366962	9606.ENSP00000341094	0	0	0	0	0.887	0.417	0.800	0.542	0.993
HIST1H2AM	HIST1H2BB	1853877	1853610	9606.ENSP00000352627	9606.ENSP00000350580	0	0	0	0	0.865	0.417	0.800	0.651	0.993
HIST1H2AM	HIST1H2BK	1853877	1853439	9606.ENSP00000352627	9606.ENSP00000349430	0	0	0	0	0.870	0.417	0.800	0.621	0.993
HIST2H2BF	H2AFJ	1862300	1857794	9606.ENSP00000445831	9606.ENSP00000373730	0	0	0	0	0.859	0.531	0.800	0.555	0.993
HIST2H2BE	HIST1H4A	1854962	1853925	9606.ENSP00000358151	9606.ENSP00000352980	0	0	0	0	0.268	0.906	0	0.906	0.993
RPLP1	RPS27L	1853006	1851302	9606.ENSP00000346037	9606.ENSP00000331019	0	0	0	0	0.920	0	0.900	0.282	0.993
HIST2H2BF	HIST1H2AM	1862300	1853877	9606.ENSP00000445831	9606.ENSP00000352627	0	0	0	0	0.859	0.417	0.800	0.635	0.993
HIST1H2AM	HIST1H2BD	1853877	1847163	9606.ENSP00000352627	9606.ENSP00000289316	0	0	0	0	0.877	0.417	0.800	0.588	0.993
HIST1H2BI	HIST2H2AA3	1856742	1854966	9606.ENSP00000366962	9606.ENSP00000358158	0	0	0	0	0.859	0.417	0.800	0.651	0.993
HIST1H2BI	HIST2H2AC	1856742	1851443	9606.ENSP00000366962	9606.ENSP00000332194	0	0	0	0	0.859	0.417	0.800	0.635	0.993
HIST3H2BB	HIST1H2AM	1857956	1853877	9606.ENSP00000375736	9606.ENSP00000352627	0	0	0	0	0.859	0.417	0.800	0.586	0.992
HIST1H2BI	HIST1H2AJ	1856742	1851044	9606.ENSP00000366962	9606.ENSP00000328484	0	0	0	0	0.886	0.417	0.800	0.498	0.992
HIST1H2BI	HIST3H2A	1856742	1854432	9606.ENSP00000366962	9606.ENSP00000355656	0	0	0	0	0.869	0.417	0.800	0.541	0.992
RPLP0	EEF1A1	1852166	1851211	9606.ENSP00000339027	9606.ENSP00000330054	0	0	0	0	0.815	0.505	0.900	0.293	0.992
HIST1H2AM	HIST1H2BA	1853877	1846410	9606.ENSP00000352627	9606.ENSP00000274764	0	0	0	0	0.859	0.417	0.800	0.619	0.992
HNRNPH1	HNRNPA2B1	1853404	1853084	9606.ENSP00000349168	9606.ENSP00000346694	0	0	0	0	0.345	0.797	0.900	0.518	0.992
HIST1H2BI	HIST1H2AC	1856742	1850346	9606.ENSP00000366962	9606.ENSP00000321389	0	0	0	0	0.869	0.417	0.800	0.583	0.992
GSTA2	GSTA5	1861460	1846914	9606.ENSP00000420168	9606.ENSP00000284562	0	0	0.527	0.987	0.870	0.437	0.900	0.864	0.992
HIST1H2AM	HIST1H2BH	1853877	1853333	9606.ENSP00000352627	9606.ENSP00000348706	0	0	0	0	0.872	0.417	0.800	0.505	0.991
HIST1H2BN	HIST1H2AE	1858441	1848523	9606.ENSP00000380177	9606.ENSP00000303373	0	0	0	0	0.859	0.417	0.800	0.560	0.991
HIST1H2BN	HIST1H2AM	1858441	1853877	9606.ENSP00000380177	9606.ENSP00000352627	0	0	0	0	0.859	0.417	0.800	0.560	0.991
ACTN2	MYH6	1854402	1853324	9606.ENSP00000355537	9606.ENSP00000348634	0	0	0	0	0.169	0.804	0.900	0.517	0.991
HNRNPA2B1	HNRNPL	1853084	1842831	9606.ENSP00000346694	9606.ENSP00000221419	0	0	0	0	0.071	0.774	0.900	0.610	0.990
HIST2H2BF	HIST1H2AE	1862300	1848523	9606.ENSP00000445831	9606.ENSP00000303373	0	0	0	0	0.859	0.417	0.800	0.498	0.990
HIST2H2AA3	H2BFM	1854966	1853129	9606.ENSP00000358158	9606.ENSP00000347119	0	0	0	0	0.859	0.417	0.800	0.498	0.990
HIST3H2A	H2BFM	1854432	1853129	9606.ENSP00000355656	9606.ENSP00000347119	0	0	0	0	0.859	0.417	0.800	0.498	0.990
