#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
UBE2D2	UBE2K	1858646	1844908	9606.ENSP00000381717	9606.ENSP00000261427	0	0	0	0.915	0.055	0.806	0.900	0.778	0.981
HDAC2	TP53	1861837	1846083	9606.ENSP00000430432	9606.ENSP00000269305	0	0	0	0	0.054	0.637	0.900	0.511	0.981
CDK2	CDK6	1845906	1845799	9606.ENSP00000266970	9606.ENSP00000265734	0	0	0.524	0.938	0.059	0.786	0.900	0.935	0.980
HDAC3	HDAC5	1848477	1843067	9606.ENSP00000302967	9606.ENSP00000225983	0	0	0	0.653	0.055	0.744	0.900	0.753	0.980
CDC25C	CDK2	1850370	1845906	9606.ENSP00000321656	9606.ENSP00000266970	0	0	0	0	0.198	0.779	0	0.898	0.980
HDAC3	HDAC7	1848477	1842249	9606.ENSP00000302967	9606.ENSP00000080059	0	0	0	0.649	0.055	0.745	0.900	0.712	0.980
MYC	TERT	1856789	1849199	9606.ENSP00000367207	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.807	0.979
UBE2D2	UBE2L3	1858646	1852793	9606.ENSP00000381717	9606.ENSP00000344259	0	0	0	0.903	0.087	0.774	0.900	0.679	0.979
E2F2	CDK2	1854335	1845906	9606.ENSP00000355249	9606.ENSP00000266970	0	0	0	0	0.059	0.181	0.900	0.750	0.978
HDAC2	HDAC7	1861837	1842249	9606.ENSP00000430432	9606.ENSP00000080059	0	0	0	0.658	0.055	0.731	0.900	0.685	0.978
HDAC1	HDAC7	1855935	1842249	9606.ENSP00000362649	9606.ENSP00000080059	0	0	0	0.663	0.055	0.731	0.900	0.703	0.978
TNF	JUN	1860103	1855436	9606.ENSP00000398698	9606.ENSP00000360266	0	0	0	0	0	0	0.800	0.896	0.978
E2F3	CDK4	1845241	1844551	9606.ENSP00000262904	9606.ENSP00000257904	0	0	0	0	0.059	0.179	0.900	0.749	0.978
CDK1	E2F1	1858283	1852951	9606.ENSP00000378699	9606.ENSP00000345571	0	0	0	0	0.157	0.452	0.900	0.588	0.978
CDK3	CDK2	1860200	1845906	9606.ENSP00000400088	9606.ENSP00000266970	0	0	0.527	0.982	0	0.774	0.900	0.690	0.977
MYB	TP53	1852280	1846083	9606.ENSP00000339992	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.782	0.977
UBE2D2	UBE2D1	1858646	1856011	9606.ENSP00000381717	9606.ENSP00000363019	0	0	0	0.987	0.054	0.774	0.900	0.705	0.977
MYC	CDC25A	1856789	1848560	9606.ENSP00000367207	9606.ENSP00000303706	0	0	0	0	0	0	0.900	0.785	0.977
HDAC2	HDAC1	1861837	1855935	9606.ENSP00000430432	9606.ENSP00000362649	0	0	0.527	0.984	0	0.774	0.900	0.918	0.977
CDK1	JUN	1858283	1855436	9606.ENSP00000378699	9606.ENSP00000360266	0	0	0	0	0.053	0.191	0.900	0.732	0.976
MYBL1	MYB	1861801	1852280	9606.ENSP00000429633	9606.ENSP00000339992	0	0	0	0.919	0	0.975	0	0.639	0.976
E2F2	CDK4	1854335	1844551	9606.ENSP00000355249	9606.ENSP00000257904	0	0	0	0	0.059	0.179	0.900	0.726	0.976
JUN	RB1	1855436	1845924	9606.ENSP00000360266	9606.ENSP00000267163	0	0	0	0	0	0.360	0.900	0.665	0.976
HDAC1	HDAC10	1855935	1842577	9606.ENSP00000362649	9606.ENSP00000216271	0	0	0.521	0.648	0.055	0.618	0.900	0.760	0.976
CDK6	E2F3	1845799	1845241	9606.ENSP00000265734	9606.ENSP00000262904	0	0	0	0	0.059	0.179	0.900	0.722	0.975
HDAC8	HDAC10	1855938	1842577	9606.ENSP00000362674	9606.ENSP00000216271	0	0	0.523	0.671	0.055	0.605	0.900	0.823	0.975
HIPK1	TP53	1855057	1846083	9606.ENSP00000358571	9606.ENSP00000269305	0	0	0	0	0.053	0.400	0.900	0.613	0.975
CDK2	E2F3	1845906	1845241	9606.ENSP00000266970	9606.ENSP00000262904	0	0	0	0	0.059	0.181	0.900	0.724	0.975
E2F1	MYBL2	1852951	1842633	9606.ENSP00000345571	9606.ENSP00000217026	0	0	0	0	0.322	0.457	0.900	0.390	0.974
E2F5	CDK2	1860048	1845906	9606.ENSP00000398124	9606.ENSP00000266970	0	0	0	0	0.091	0.179	0.900	0.699	0.974
E2F1	CDK4	1852951	1844551	9606.ENSP00000345571	9606.ENSP00000257904	0	0	0	0	0.111	0.179	0.900	0.694	0.974
CDKN1C	CDK4	1860924	1844551	9606.ENSP00000411552	9606.ENSP00000257904	0	0	0	0	0	0.416	0.800	0.794	0.974
HDAC3	RB1	1848477	1845924	9606.ENSP00000302967	9606.ENSP00000267163	0	0	0	0	0.093	0.527	0.900	0.448	0.973
HDAC1	HDAC5	1855935	1843067	9606.ENSP00000362649	9606.ENSP00000225983	0	0	0	0.656	0.055	0.656	0.900	0.715	0.973
HDAC2	HDAC9	1861837	1860731	9606.ENSP00000430432	9606.ENSP00000408617	0	0	0	0.660	0.055	0.618	0.900	0.945	0.973
JUN	MYB	1855436	1852280	9606.ENSP00000360266	9606.ENSP00000339992	0	0	0	0	0	0.098	0.900	0.729	0.973
HDAC6	HDAC3	1851669	1848477	9606.ENSP00000334061	9606.ENSP00000302967	0	0	0	0.647	0.055	0.618	0.900	0.847	0.972
HDAC1	HDAC4	1855935	1845573	9606.ENSP00000362649	9606.ENSP00000264606	0	0	0	0.657	0.055	0.618	0.900	0.847	0.972
TERT	TP53	1849199	1846083	9606.ENSP00000309572	9606.ENSP00000269305	0	0	0	0	0	0.126	0.900	0.707	0.972
E2F2	CDK6	1854335	1845799	9606.ENSP00000355249	9606.ENSP00000265734	0	0	0	0	0.059	0.179	0.900	0.688	0.972
HDAC1	HDAC6	1855935	1851669	9606.ENSP00000362649	9606.ENSP00000334061	0	0	0	0.660	0.055	0.618	0.900	0.852	0.972
JUN	CDKN1B	1855436	1843169	9606.ENSP00000360266	9606.ENSP00000228872	0	0	0	0	0	0	0.900	0.740	0.972
HDAC2	HDAC6	1861837	1851669	9606.ENSP00000430432	9606.ENSP00000334061	0	0	0	0.657	0.055	0.618	0.900	0.823	0.971
E2F5	CDK4	1860048	1844551	9606.ENSP00000398124	9606.ENSP00000257904	0	0	0	0	0.059	0.179	0.900	0.678	0.971
E2F4	CDK6	1857021	1845799	9606.ENSP00000368686	9606.ENSP00000265734	0	0	0	0	0.059	0.179	0.900	0.678	0.971
HDAC2	HDAC4	1861837	1845573	9606.ENSP00000430432	9606.ENSP00000264606	0	0	0	0.657	0.055	0.618	0.900	0.823	0.971
HDAC2	RB1	1861837	1845924	9606.ENSP00000430432	9606.ENSP00000267163	0	0	0	0	0.093	0.725	0.800	0.474	0.970
HDAC9	HDAC8	1860731	1855938	9606.ENSP00000408617	9606.ENSP00000362674	0	0	0	0.690	0.055	0.605	0.900	0.920	0.970
HDAC2	HDAC5	1861837	1843067	9606.ENSP00000430432	9606.ENSP00000225983	0	0	0	0.648	0.055	0.618	0.900	0.737	0.970
HDAC8	HDAC7	1855938	1842249	9606.ENSP00000362674	9606.ENSP00000080059	0	0	0	0.671	0.055	0.605	0.900	0.735	0.969
HDAC8	HDAC6	1855938	1851669	9606.ENSP00000362674	9606.ENSP00000334061	0	0	0	0.690	0.055	0.605	0.900	0.832	0.969
HDAC8	HDAC4	1855938	1845573	9606.ENSP00000362674	9606.ENSP00000264606	0	0	0	0.693	0.055	0.605	0.900	0.808	0.969
HDAC8	HDAC5	1855938	1843067	9606.ENSP00000362674	9606.ENSP00000225983	0	0	0	0.674	0.055	0.605	0.900	0.688	0.968
E2F5	CDK6	1860048	1845799	9606.ENSP00000398124	9606.ENSP00000265734	0	0	0	0	0.059	0.179	0.900	0.640	0.968
CDK2	CDK4	1845906	1844551	9606.ENSP00000266970	9606.ENSP00000257904	0	0	0.524	0.922	0.125	0.624	0.900	0.977	0.968
E2F5	RB1	1860048	1845924	9606.ENSP00000398124	9606.ENSP00000267163	0	0	0	0	0.229	0.779	0	0.821	0.967
E2F4	HDAC1	1857021	1855935	9606.ENSP00000368686	9606.ENSP00000362649	0	0	0	0	0.124	0.340	0.900	0.499	0.967
MYC	E2F1	1856789	1852951	9606.ENSP00000367207	9606.ENSP00000345571	0	0	0	0	0	0	0.900	0.684	0.967
E2F5	MYBL2	1860048	1842633	9606.ENSP00000398124	9606.ENSP00000217026	0	0	0	0	0.073	0.187	0.900	0.614	0.967
CDKN1A	CDKN1B	1843736	1843169	9606.ENSP00000244741	9606.ENSP00000228872	0	0	0	0.764	0	0.599	0.900	0.841	0.966
E2F1	CDK6	1852951	1845799	9606.ENSP00000345571	9606.ENSP00000265734	0	0	0	0	0.059	0.179	0.900	0.616	0.966
CDK1	E2F4	1858283	1857021	9606.ENSP00000378699	9606.ENSP00000368686	0	0	0	0	0.091	0.179	0.900	0.590	0.965
E2F1	TOPBP1	1852951	1844824	9606.ENSP00000345571	9606.ENSP00000260810	0	0	0	0	0.121	0.407	0.900	0.423	0.965
CDK1	E2F2	1858283	1854335	9606.ENSP00000378699	9606.ENSP00000355249	0	0	0	0	0.059	0.181	0.900	0.591	0.964
CDK4	JUND	1844551	1844164	9606.ENSP00000257904	9606.ENSP00000252818	0	0	0	0	0.053	0.171	0.900	0.599	0.964
CDK1	E2F3	1858283	1845241	9606.ENSP00000378699	9606.ENSP00000262904	0	0	0	0	0.059	0.181	0.900	0.593	0.964
TP53	TOPBP1	1846083	1844824	9606.ENSP00000269305	9606.ENSP00000260810	0	0	0	0	0.052	0	0.900	0.659	0.964
CDH13	CDH17	1860733	1842198	9606.ENSP00000408632	9606.ENSP00000027335	0	0.001	0	0	0	0	0.900	0.660	0.964
MYB	CDK6	1852280	1845799	9606.ENSP00000339992	9606.ENSP00000265734	0	0	0	0	0.128	0.173	0.900	0.553	0.963
E2F1	CDKN1A	1852951	1843736	9606.ENSP00000345571	9606.ENSP00000244741	0	0	0	0	0.053	0.360	0.900	0.462	0.963
MYC	HDAC3	1856789	1848477	9606.ENSP00000367207	9606.ENSP00000302967	0	0	0	0	0.048	0.360	0.900	0.455	0.962
PHLPP2	PHLPP1	1853322	1845202	9606.ENSP00000348611	9606.ENSP00000262719	0.070	0	0	0.955	0.054	0.803	0.800	0.818	0.962
CDK1	CDKN1B	1858283	1843169	9606.ENSP00000378699	9606.ENSP00000228872	0	0	0	0	0.053	0.805	0	0.799	0.960
CDKN1C	CDK2	1860924	1845906	9606.ENSP00000411552	9606.ENSP00000266970	0	0	0	0	0.053	0.808	0	0.799	0.960
HDAC1	UBE2I	1855935	1850693	9606.ENSP00000362649	9606.ENSP00000324897	0	0	0	0	0.094	0.368	0.900	0.367	0.959
E2F5	CDK1	1860048	1858283	9606.ENSP00000398124	9606.ENSP00000378699	0	0	0	0	0.091	0.179	0.900	0.517	0.959
HDAC1	E2F1	1855935	1852951	9606.ENSP00000362649	9606.ENSP00000345571	0	0	0	0	0.124	0.400	0.900	0.300	0.958
E2F4	TP53	1857021	1846083	9606.ENSP00000368686	9606.ENSP00000269305	0	0	0	0	0.053	0.084	0.900	0.576	0.958
TNF	TAB1	1860103	1842555	9606.ENSP00000398698	9606.ENSP00000216160	0	0	0	0	0	0.359	0.900	0.409	0.958
CDK1	MYBL2	1858283	1842633	9606.ENSP00000378699	9606.ENSP00000217026	0	0	0	0	0.294	0.189	0.900	0.348	0.957
HDAC2	CDKN1A	1861837	1843736	9606.ENSP00000430432	9606.ENSP00000244741	0	0	0	0	0	0.326	0.900	0.423	0.957
MYB	JUND	1852280	1844164	9606.ENSP00000339992	9606.ENSP00000252818	0	0	0	0	0	0.098	0.900	0.553	0.956
HDAC1	E2F3	1855935	1845241	9606.ENSP00000362649	9606.ENSP00000262904	0	0	0	0	0.124	0.340	0.900	0.331	0.956
GPS2	HDAC3	1857274	1848477	9606.ENSP00000370104	9606.ENSP00000302967	0	0	0	0	0	0.360	0.900	0.360	0.955
UBE2I	HDAC4	1850693	1845573	9606.ENSP00000324897	9606.ENSP00000264606	0	0	0	0	0.053	0.338	0.900	0.343	0.953
MYC	JUND	1856789	1844164	9606.ENSP00000367207	9606.ENSP00000252818	0	0	0	0	0.054	0	0.900	0.534	0.952
HDAC6	HDAC11	1851669	1847620	9606.ENSP00000334061	9606.ENSP00000295757	0	0	0	0.673	0.054	0.395	0.900	0.744	0.952
E2F4	CDC25A	1857021	1848560	9606.ENSP00000368686	9606.ENSP00000303706	0	0	0	0	0.071	0	0.900	0.527	0.952
MYB	MPO	1852280	1843011	9606.ENSP00000339992	9606.ENSP00000225275	0	0	0	0	0	0	0.900	0.537	0.951
UBE2A	TP53	1855506	1846083	9606.ENSP00000360613	9606.ENSP00000269305	0	0	0	0	0	0.447	0.900	0.197	0.951
TERT	RB1	1849199	1845924	9606.ENSP00000309572	9606.ENSP00000267163	0	0	0	0	0.096	0	0.900	0.502	0.951
MYB	UBE2I	1852280	1850693	9606.ENSP00000339992	9606.ENSP00000324897	0	0	0	0	0.055	0.407	0.900	0.239	0.951
E2F4	MYC	1857021	1856789	9606.ENSP00000368686	9606.ENSP00000367207	0	0	0	0	0	0	0.900	0.531	0.951
PTGS1	MPO	1854170	1843011	9606.ENSP00000354612	9606.ENSP00000225275	0	0	0.330	0	0	0	0.900	0.321	0.950
HDAC1	CDK4	1855935	1844551	9606.ENSP00000362649	9606.ENSP00000257904	0	0	0	0	0.093	0.068	0.900	0.479	0.950
UBE2N	UBE2K	1849852	1844908	9606.ENSP00000316176	9606.ENSP00000261427	0	0	0	0.925	0.152	0.435	0.900	0.510	0.949
E2F4	CDKN1A	1857021	1843736	9606.ENSP00000368686	9606.ENSP00000244741	0	0	0	0	0.053	0	0.900	0.508	0.949
MYC	E2F2	1856789	1854335	9606.ENSP00000367207	9606.ENSP00000355249	0	0	0	0	0	0	0.900	0.503	0.948
HDAC1	CDK2	1855935	1845906	9606.ENSP00000362649	9606.ENSP00000266970	0	0	0	0	0.095	0.068	0.900	0.462	0.948
UBE2D2	UBE2R2	1858646	1845309	9606.ENSP00000381717	9606.ENSP00000263228	0	0	0	0.847	0.126	0.417	0.900	0.449	0.948
CDK1	CDK2	1858283	1845906	9606.ENSP00000378699	9606.ENSP00000266970	0	0	0.526	0.975	0.426	0.139	0.900	0.917	0.948
MYC	E2F3	1856789	1845241	9606.ENSP00000367207	9606.ENSP00000262904	0	0	0	0	0	0	0.900	0.501	0.947
LTA	TNF	1860412	1860103	9606.ENSP00000403495	9606.ENSP00000398698	0	0	0	0.782	0.053	0.360	0.900	0.866	0.946
E2F2	E2F1	1854335	1852951	9606.ENSP00000355249	9606.ENSP00000345571	0	0	0	0.862	0.090	0.410	0.900	0.614	0.946
E2F5	CDC25A	1860048	1848560	9606.ENSP00000398124	9606.ENSP00000303706	0	0	0	0	0.071	0	0.900	0.462	0.945
UBE2I	HDAC7	1850693	1842249	9606.ENSP00000324897	9606.ENSP00000080059	0	0	0	0	0.053	0.368	0.900	0.200	0.945
E2F1	CDC25A	1852951	1848560	9606.ENSP00000345571	9606.ENSP00000303706	0	0	0	0	0.170	0	0.900	0.396	0.945
UBE2N	TAB1	1849852	1842555	9606.ENSP00000316176	9606.ENSP00000216160	0	0	0	0	0.054	0	0.900	0.469	0.945
E2F4	CDKN1B	1857021	1843169	9606.ENSP00000368686	9606.ENSP00000228872	0	0	0	0	0.054	0	0.900	0.458	0.944
JUN	JUNB	1855436	1848518	9606.ENSP00000360266	9606.ENSP00000303315	0	0	0	0.913	0.358	0.133	0.900	0.863	0.944
E2F5	HDAC1	1860048	1855935	9606.ENSP00000398124	9606.ENSP00000362649	0	0	0	0	0.124	0.065	0.900	0.401	0.944
UBE2L3	UBE2B	1852793	1845728	9606.ENSP00000344259	9606.ENSP00000265339	0	0	0	0.834	0.053	0.417	0.900	0.418	0.943
UBE2A	UBE2L3	1855506	1852793	9606.ENSP00000360613	9606.ENSP00000344259	0	0	0	0.835	0.053	0.417	0.900	0.404	0.943
UBE2U	UBE2Z	1855397	1854086	9606.ENSP00000360116	9606.ENSP00000354201	0	0	0	0	0.052	0	0.900	0.440	0.942
UBE2D1	TP53	1856011	1846083	9606.ENSP00000363019	9606.ENSP00000269305	0	0	0	0	0	0.245	0.900	0.304	0.942
E2F2	CDKN1A	1854335	1843736	9606.ENSP00000355249	9606.ENSP00000244741	0	0	0	0	0.053	0	0.900	0.445	0.942
HDAC11	HDAC10	1847620	1842577	9606.ENSP00000295757	9606.ENSP00000216271	0	0	0.513	0.652	0.054	0.075	0.900	0.802	0.942
E2F4	CDC25C	1857021	1850370	9606.ENSP00000368686	9606.ENSP00000321656	0	0	0	0	0.071	0	0.900	0.434	0.942
UBE2G1	UBE2E1	1858442	1848561	9606.ENSP00000380178	9606.ENSP00000303709	0	0	0	0.842	0.126	0.360	0.900	0.294	0.941
CDK3	CDKN1B	1860200	1843169	9606.ENSP00000400088	9606.ENSP00000228872	0	0	0	0	0.053	0.833	0	0.660	0.941
JUN	TERT	1855436	1849199	9606.ENSP00000360266	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.439	0.941
E2F3	CDKN1A	1845241	1843736	9606.ENSP00000262904	9606.ENSP00000244741	0	0	0	0	0.053	0	0.900	0.436	0.941
CDH10	CDH9	1845555	1843273	9606.ENSP00000264463	9606.ENSP00000231021	0	0	0	0.979	0.134	0.359	0.900	0.758	0.940
CDH12	CDH18	1857500	1846364	9606.ENSP00000371689	9606.ENSP00000274170	0	0	0	0.968	0.116	0.359	0.900	0.867	0.940
E2F5	MYC	1860048	1856789	9606.ENSP00000398124	9606.ENSP00000367207	0	0	0	0	0	0	0.900	0.431	0.940
E2F4	E2F1	1857021	1852951	9606.ENSP00000368686	9606.ENSP00000345571	0	0	0	0.727	0.053	0.326	0.900	0.565	0.940
UBE2N	CDK2	1849852	1845906	9606.ENSP00000316176	9606.ENSP00000266970	0	0	0	0	0.143	0.199	0.900	0.231	0.940
DLG3	DLG4	1856101	1847440	9606.ENSP00000363480	9606.ENSP00000293813	0	0	0	0.970	0.053	0.402	0.900	0.781	0.939
CDK5	DLG4	1861440	1847440	9606.ENSP00000419782	9606.ENSP00000293813	0	0	0	0	0.054	0.094	0.800	0.687	0.939
E2F6	E2F1	1857393	1852951	9606.ENSP00000370936	9606.ENSP00000345571	0	0	0	0.846	0	0.360	0.900	0.659	0.939
CDH2	CDH11	1846066	1846023	9606.ENSP00000269141	9606.ENSP00000268603	0	0	0	0.842	0	0.336	0.900	0.726	0.938
CDH13	CDH11	1860733	1846023	9606.ENSP00000408632	9606.ENSP00000268603	0	0	0	0	0	0	0.900	0.408	0.938
UBE2J1	UBE2S	1862750	1845564	9606.ENSP00000451261	9606.ENSP00000264552	0	0	0	0	0	0	0.900	0.408	0.938
CDH18	CDH9	1846364	1843273	9606.ENSP00000274170	9606.ENSP00000231021	0	0	0	0.964	0.110	0.359	0.900	0.343	0.938
E2F1	MYB	1852951	1852280	9606.ENSP00000345571	9606.ENSP00000339992	0	0	0	0	0.073	0.187	0.900	0.270	0.937
CDK1	HDAC1	1858283	1855935	9606.ENSP00000378699	9606.ENSP00000362649	0	0	0	0	0.077	0.068	0.900	0.353	0.937
E2F2	CDKN1B	1854335	1843169	9606.ENSP00000355249	9606.ENSP00000228872	0	0	0	0	0.053	0	0.900	0.380	0.936
HDAC1	HDAC3	1855935	1848477	9606.ENSP00000362649	9606.ENSP00000302967	0	0	0.527	0.971	0.085	0.336	0.900	0.916	0.936
