#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AAEL015271	AAEL009732	1188837	1183501	7159.AAEL015271-PA	7159.AAEL009732-PA	0	0	0.530	0.978	0.042	0.323	0.857	0.585	0.901
AAEL000386	AAEL000194	1174200	1174009	7159.AAEL000386-PA	7159.AAEL000194-PA	0	0	0	0.614	0	0	0.900	0.087	0.901
AAEL008398	AAEL008123	1182173	1181898	7159.AAEL008398-PA	7159.AAEL008123-PA	0	0	0	0	0.229	0.644	0.291	0.548	0.900
AAEL012310	AAEL011197	1186056	1184956	7159.AAEL012310-PA	7159.AAEL011197-PA	0	0	0	0.884	0.101	0.777	0.509	0.561	0.899
AAEL013858	AAEL008398	1187584	1182173	7159.AAEL013858-PA	7159.AAEL008398-PA	0	0	0	0.619	0.118	0.510	0.737	0.505	0.899
AAEL010928	AAEL008398	1184688	1182173	7159.AAEL010928-PA	7159.AAEL008398-PA	0	0	0	0	0.210	0.644	0.291	0.548	0.897
AAEL010940	AAEL008398	1184700	1182173	7159.AAEL010940-PA	7159.AAEL008398-PA	0	0	0	0	0.210	0.644	0.291	0.548	0.897
AAEL013858	AAEL002119	1187584	1175924	7159.AAEL013858-PA	7159.AAEL002119-PA	0	0	0	0	0.066	0.671	0.572	0.314	0.897
AAEL012310	ACT-1	1186056	1175733	7159.AAEL012310-PA	7159.AAEL001928-PA	0	0	0	0.870	0.054	0.777	0.509	0.544	0.895
AAEL012310	AAEL005961	1186056	1179754	7159.AAEL012310-PA	7159.AAEL005961-PA	0	0	0	0.870	0.054	0.777	0.509	0.544	0.895
AAEL012310	AAEL001673	1186056	1175478	7159.AAEL012310-PA	7159.AAEL001673-PA	0	0	0	0.886	0.054	0.777	0.509	0.544	0.894
AAEL012310	AAEL004631	1186056	1178427	7159.AAEL012310-PA	7159.AAEL004631-PA	0	0	0	0.888	0.054	0.777	0.509	0.544	0.893
AAEL015271	AAEL006786	1188837	1180575	7159.AAEL015271-PA	7159.AAEL006786-PA	0	0	0.527	0.958	0.101	0	0.857	0.145	0.869
AAEL009732	AAEL006786	1183501	1180575	7159.AAEL009732-PA	7159.AAEL006786-PA	0	0	0.526	0.952	0	0	0.857	0.148	0.861
AAEL015271	AAEL002903	1188837	1176706	7159.AAEL015271-PA	7159.AAEL002903-PA	0	0	0	0	0.042	0.468	0.572	0.426	0.858
AAEL013858	AAEL008179	1187584	1181954	7159.AAEL013858-PA	7159.AAEL008179-PA	0	0	0	0	0	0.671	0.358	0.357	0.852
AAEL013858	AAEL008585	1187584	1182360	7159.AAEL013858-PA	7159.AAEL008585-PA	0	0	0	0.721	0.138	0.564	0.572	0.558	0.851
AAEL008585	AAEL008179	1182360	1181954	7159.AAEL008585-PA	7159.AAEL008179-PA	0	0	0	0	0.079	0.671	0.358	0.314	0.848
AAEL013858	AAEL009180	1187584	1182951	7159.AAEL013858-PA	7159.AAEL009180-PA	0	0	0	0	0.076	0.671	0.358	0.314	0.848
AAEL013858	AAEL005072	1187584	1178868	7159.AAEL013858-PA	7159.AAEL005072-PA	0	0	0	0	0.079	0.671	0.358	0.314	0.848
AAEL009377	AAEL008585	1183147	1182360	7159.AAEL009377-PA	7159.AAEL008585-PA	0	0	0	0	0.071	0.671	0.358	0.314	0.847
AAEL013858	AAEL007766	1187584	1181543	7159.AAEL013858-PA	7159.AAEL007766-PA	0	0	0	0	0.074	0.671	0.358	0.314	0.847
AAEL013858	AAEL005785	1187584	1179580	7159.AAEL013858-PA	7159.AAEL005785-PA	0	0	0	0	0.071	0.671	0.358	0.314	0.847
AAEL013858	AAEL010688	1187584	1184449	7159.AAEL013858-PA	7159.AAEL010688-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL009180	AAEL008585	1182951	1182360	7159.AAEL009180-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL001901	1187584	1175706	7159.AAEL013858-PA	7159.AAEL001901-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL001571	1187584	1175376	7159.AAEL013858-PA	7159.AAEL001571-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL005072	1182360	1178868	7159.AAEL008585-PA	7159.AAEL005072-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL002119	1182360	1175924	7159.AAEL008585-PA	7159.AAEL002119-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL001901	1182360	1175706	7159.AAEL008585-PA	7159.AAEL001901-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL011522	AAEL008585	1185280	1182360	7159.AAEL011522-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL001738	1187584	1175543	7159.AAEL013858-PA	7159.AAEL001738-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL014749	AAEL008585	1188420	1182360	7159.AAEL014749-PB	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL001738	1182360	1175543	7159.AAEL008585-PA	7159.AAEL001738-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL003301	1187584	1177102	7159.AAEL013858-PA	7159.AAEL003301-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL015232	AAEL013858	1188802	1187584	7159.AAEL015232-PA	7159.AAEL013858-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL001571	1182360	1175376	7159.AAEL008585-PA	7159.AAEL001571-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL003301	1182360	1177102	7159.AAEL008585-PA	7159.AAEL003301-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL014340	AAEL013858	1188041	1187584	7159.AAEL014340-PA	7159.AAEL013858-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL011522	1187584	1185280	7159.AAEL013858-PA	7159.AAEL011522-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL014340	AAEL008585	1188041	1182360	7159.AAEL014340-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL007766	1182360	1181543	7159.AAEL008585-PA	7159.AAEL007766-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL010105	1187584	1183871	7159.AAEL013858-PA	7159.AAEL010105-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL015232	AAEL008585	1188802	1182360	7159.AAEL015232-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL010105	AAEL008585	1183871	1182360	7159.AAEL010105-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL012857	AAEL008585	1186599	1182360	7159.AAEL012857-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL012857	1187584	1186599	7159.AAEL013858-PA	7159.AAEL012857-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL003306	1187584	1177107	7159.AAEL013858-PA	7159.AAEL003306-PA	0	0	0	0	0.044	0.671	0.358	0.314	0.842
AAEL013387	AAEL008585	1187126	1182360	7159.AAEL013387-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL013858	AAEL013387	1187584	1187126	7159.AAEL013858-PA	7159.AAEL013387-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL010688	AAEL008585	1184449	1182360	7159.AAEL010688-PA	7159.AAEL008585-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL014749	AAEL013858	1188420	1187584	7159.AAEL014749-PB	7159.AAEL013858-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL005785	1182360	1179580	7159.AAEL008585-PA	7159.AAEL005785-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL008585	AAEL003306	1182360	1177107	7159.AAEL008585-PA	7159.AAEL003306-PA	0	0	0	0	0	0.671	0.358	0.314	0.842
AAEL009732	AAEL002903	1183501	1176706	7159.AAEL009732-PA	7159.AAEL002903-PA	0	0	0	0	0.042	0.468	0.572	0.358	0.841
Arp8	ACT-1	1184522	1175733	7159.AAEL010762-PA	7159.AAEL001928-PA	0	0	0	0.627	0.077	0.641	0.513	0.270	0.840
AAEL011197	Arp8	1184956	1184522	7159.AAEL011197-PA	7159.AAEL010762-PA	0	0	0	0.628	0.077	0.641	0.513	0.270	0.840
Arp8	AAEL001673	1184522	1175478	7159.AAEL010762-PA	7159.AAEL001673-PA	0	0	0	0.627	0.077	0.641	0.513	0.270	0.840
Arp8	AAEL005961	1184522	1179754	7159.AAEL010762-PA	7159.AAEL005961-PA	0	0	0	0.627	0.077	0.641	0.513	0.270	0.840
Arp8	AAEL004631	1184522	1178427	7159.AAEL010762-PA	7159.AAEL004631-PA	0	0	0	0.626	0.077	0.641	0.513	0.270	0.840
AAEL011255	AAEL006031	1185014	1179822	7159.AAEL011255-PA	7159.AAEL006031-PA	0	0	0	0.622	0.789	0.080	0	0.542	0.838
AAEL013139	AAEL012904	1186879	1186646	7159.AAEL013139-PD	7159.AAEL012904-PA	0	0	0	0	0.121	0.416	0.572	0.340	0.835
AAEL013631	AAEL011255	1187370	1185014	7159.AAEL013631-PA	7159.AAEL011255-PA	0	0	0	0.620	0.784	0.075	0	0.506	0.830
AAEL013017	AAEL011255	1186757	1185014	7159.AAEL013017-PA	7159.AAEL011255-PA	0	0	0	0.621	0.784	0.075	0	0.506	0.829
AAEL014908	AAEL011255	1188553	1185014	7159.AAEL014908-PA	7159.AAEL011255-PA	0	0	0	0.625	0.784	0.075	0	0.506	0.829
AAEL011317	AAEL002953	1185076	1176756	7159.AAEL011317-PA	7159.AAEL002953-PA	0	0	0	0.629	0.042	0.683	0.356	0.547	0.828
AAEL008398	AAEL002953	1182173	1176756	7159.AAEL008398-PA	7159.AAEL002953-PA	0	0	0	0	0.071	0.433	0.291	0.593	0.827
AAEL010940	AAEL010928	1184700	1184688	7159.AAEL010940-PA	7159.AAEL010928-PA	0	0.153	0	0	0	0	0.800	0	0.823
AAEL008398	AAEL005961	1182173	1179754	7159.AAEL008398-PA	7159.AAEL005961-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	AAEL004646	1182173	1178442	7159.AAEL008398-PA	7159.AAEL004646-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	ACT-1	1182173	1175733	7159.AAEL008398-PA	7159.AAEL001928-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	AAEL003383	1182173	1177183	7159.AAEL008398-PA	7159.AAEL003383-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	AAEL004616	1182173	1178412	7159.AAEL008398-PA	7159.AAEL004616-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	AAEL004631	1182173	1178427	7159.AAEL008398-PA	7159.AAEL004631-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL015309	AAEL008398	1188872	1182173	7159.AAEL015309-PA	7159.AAEL008398-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	AAEL001951	1182173	1175756	7159.AAEL008398-PA	7159.AAEL001951-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	AAEL001673	1182173	1175478	7159.AAEL008398-PA	7159.AAEL001673-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL009451	AAEL008398	1183221	1182173	7159.AAEL009451-PA	7159.AAEL008398-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL011197	AAEL008398	1184956	1182173	7159.AAEL011197-PA	7159.AAEL008398-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL008398	AAEL005964	1182173	1179757	7159.AAEL008398-PA	7159.AAEL005964-PA	0	0	0	0	0	0.433	0.291	0.593	0.822
AAEL011750	AAEL002953	1185499	1176756	7159.AAEL011750-PA	7159.AAEL002953-PA	0	0	0	0.653	0.101	0.654	0.360	0.544	0.822
AAEL012310	Cdc42	1186056	1182318	7159.AAEL012310-PA	7159.AAEL008543-PA	0	0	0	0	0.102	0.101	0.572	0.545	0.821
AAEL011750	Cdc42	1185499	1182318	7159.AAEL011750-PA	7159.AAEL008543-PA	0	0	0	0	0.098	0.101	0.572	0.532	0.815
AAEL011750	AAEL009732	1185499	1183501	7159.AAEL011750-PA	7159.AAEL009732-PA	0	0	0	0	0.086	0.101	0.572	0.532	0.813
AAEL012310	AAEL002953	1186056	1176756	7159.AAEL012310-PA	7159.AAEL002953-PA	0	0	0	0.653	0.063	0.651	0.357	0.544	0.813
AAEL010928	AAEL008179	1184688	1181954	7159.AAEL010928-PA	7159.AAEL008179-PA	0	0	0	0	0	0.368	0.393	0.547	0.811
AAEL010940	AAEL008179	1184700	1181954	7159.AAEL010940-PA	7159.AAEL008179-PA	0	0	0	0	0	0.368	0.393	0.547	0.811
AAEL014908	AAEL006031	1188553	1179822	7159.AAEL014908-PA	7159.AAEL006031-PA	0	0	0	0.983	0.079	0	0.800	0	0.808
AAEL011317	AAEL003383	1185076	1177183	7159.AAEL011317-PA	7159.AAEL003383-PA	0	0	0	0.817	0.042	0.683	0.356	0.547	0.807
AAEL011317	AAEL004646	1185076	1178442	7159.AAEL011317-PA	7159.AAEL004646-PA	0	0	0	0.822	0.042	0.683	0.356	0.547	0.807
AAEL015271	AAEL011750	1188837	1185499	7159.AAEL015271-PA	7159.AAEL011750-PA	0	0	0	0	0.045	0.101	0.572	0.532	0.805
AAEL012904	AAEL009732	1186646	1183501	7159.AAEL012904-PA	7159.AAEL009732-PA	0	0	0	0	0.164	0.416	0.572	0.174	0.804
AAEL011317	AAEL005964	1185076	1179757	7159.AAEL011317-PA	7159.AAEL005964-PA	0	0	0	0.848	0.042	0.683	0.356	0.547	0.804
AAEL015309	AAEL011317	1188872	1185076	7159.AAEL015309-PA	7159.AAEL011317-PA	0	0	0	0.855	0.042	0.683	0.356	0.547	0.803
AAEL011317	AAEL009451	1185076	1183221	7159.AAEL011317-PA	7159.AAEL009451-PA	0	0	0	0.855	0.042	0.683	0.356	0.547	0.803
AAEL011317	AAEL004616	1185076	1178412	7159.AAEL011317-PA	7159.AAEL004616-PA	0	0	0	0.859	0.042	0.683	0.356	0.547	0.803
AAEL011317	AAEL001951	1185076	1175756	7159.AAEL011317-PA	7159.AAEL001951-PA	0	0	0	0.861	0.042	0.683	0.356	0.547	0.802
AAEL011500	Cdc42	1185258	1182318	7159.AAEL011500-PA	7159.AAEL008543-PA	0	0	0	0.908	0	0	0.800	0	0.800
AAEL011197	Cdc42	1184956	1182318	7159.AAEL011197-PA	7159.AAEL008543-PA	0	0	0	0	0.077	0.101	0.529	0.549	0.800
AAEL014636	AAEL003587	1188312	1177387	7159.AAEL014636-PA	7159.AAEL003587-PA	0	0	0	0.990	0	0	0.800	0	0.800
AAEL012904	Cdc42	1186646	1182318	7159.AAEL012904-PA	7159.AAEL008543-PA	0	0	0	0	0.137	0.416	0.572	0.172	0.797
AAEL014636	AAEL008398	1188312	1182173	7159.AAEL014636-PA	7159.AAEL008398-PA	0	0	0	0	0.099	0.349	0.321	0.546	0.795
AAEL015271	AAEL009377	1188837	1183147	7159.AAEL015271-PA	7159.AAEL009377-PA	0	0	0.321	0.805	0.170	0.606	0.320	0.547	0.795
Cdc42	AAEL001673	1182318	1175478	7159.AAEL008543-PA	7159.AAEL001673-PA	0	0	0	0	0.045	0.101	0.529	0.549	0.793
Cdc42	ACT-1	1182318	1175733	7159.AAEL008543-PA	7159.AAEL001928-PA	0	0	0	0	0.045	0.101	0.529	0.549	0.793
Cdc42	AAEL004631	1182318	1178427	7159.AAEL008543-PA	7159.AAEL004631-PA	0	0	0	0	0.045	0.101	0.529	0.549	0.793
Cdc42	AAEL005961	1182318	1179754	7159.AAEL008543-PA	7159.AAEL005961-PA	0	0	0	0	0.045	0.101	0.529	0.549	0.793
AAEL015271	AAEL012904	1188837	1186646	7159.AAEL015271-PA	7159.AAEL012904-PA	0	0	0	0	0.113	0.416	0.572	0.174	0.792
AAEL009732	AAEL009377	1183501	1183147	7159.AAEL009732-PA	7159.AAEL009377-PA	0	0	0.373	0.776	0.113	0.606	0.320	0.547	0.789
AAEL012310	AAEL004646	1186056	1178442	7159.AAEL012310-PA	7159.AAEL004646-PA	0	0	0	0.832	0.042	0.651	0.357	0.544	0.786
AAEL011750	AAEL004646	1185499	1178442	7159.AAEL011750-PA	7159.AAEL004646-PA	0	0	0	0.897	0.063	0.654	0.360	0.544	0.786
AAEL012310	AAEL003383	1186056	1177183	7159.AAEL012310-PA	7159.AAEL003383-PA	0	0	0	0.839	0.042	0.651	0.357	0.544	0.785
AAEL015309	AAEL012310	1188872	1186056	7159.AAEL015309-PA	7159.AAEL012310-PA	0	0	0	0.849	0.042	0.651	0.357	0.544	0.784
AAEL011750	AAEL003383	1185499	1177183	7159.AAEL011750-PA	7159.AAEL003383-PA	0	0	0	0.926	0.063	0.654	0.360	0.544	0.783
AAEL012310	AAEL009732	1186056	1183501	7159.AAEL012310-PA	7159.AAEL009732-PA	0	0	0	0	0.098	0.101	0.572	0.449	0.783
AAEL015271	AAEL008398	1188837	1182173	7159.AAEL015271-PA	7159.AAEL008398-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
AAEL008398	AAEL006786	1182173	1180575	7159.AAEL008398-PA	7159.AAEL006786-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
AAEL015309	AAEL011750	1188872	1185499	7159.AAEL015309-PA	7159.AAEL011750-PA	0	0	0	0.932	0.063	0.654	0.360	0.544	0.782
AAEL012310	AAEL009451	1186056	1183221	7159.AAEL012310-PA	7159.AAEL009451-PA	0	0	0	0.867	0.042	0.651	0.357	0.544	0.782
AAEL009732	AAEL008398	1183501	1182173	7159.AAEL009732-PA	7159.AAEL008398-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
AAEL012310	AAEL005964	1186056	1179757	7159.AAEL012310-PA	7159.AAEL005964-PA	0	0	0	0.869	0.042	0.651	0.357	0.544	0.782
AAEL013139	AAEL008398	1186879	1182173	7159.AAEL013139-PD	7159.AAEL008398-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
AAEL011500	AAEL008398	1185258	1182173	7159.AAEL011500-PA	7159.AAEL008398-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
Cdc42	AAEL008398	1182318	1182173	7159.AAEL008543-PA	7159.AAEL008398-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
AAEL008398	AAEL003587	1182173	1177387	7159.AAEL008398-PA	7159.AAEL003587-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
AAEL008398	AAEL002999	1182173	1176802	7159.AAEL008398-PA	7159.AAEL002999-PA	0	0	0	0	0.042	0.349	0.321	0.546	0.782
AAEL011750	AAEL004616	1185499	1178412	7159.AAEL011750-PA	7159.AAEL004616-PA	0	0	0	0.941	0.063	0.654	0.360	0.544	0.781
AAEL011750	AAEL005964	1185499	1179757	7159.AAEL011750-PA	7159.AAEL005964-PA	0	0	0	0.941	0.063	0.654	0.360	0.544	0.781
AAEL012310	AAEL001951	1186056	1175756	7159.AAEL012310-PA	7159.AAEL001951-PA	0	0	0	0.884	0.042	0.651	0.357	0.544	0.780
AAEL012310	AAEL004616	1186056	1178412	7159.AAEL012310-PA	7159.AAEL004616-PA	0	0	0	0.881	0.042	0.651	0.357	0.544	0.780
AAEL011750	AAEL009451	1185499	1183221	7159.AAEL011750-PA	7159.AAEL009451-PA	0	0	0	0.945	0.063	0.654	0.360	0.544	0.780
AAEL011750	AAEL001951	1185499	1175756	7159.AAEL011750-PA	7159.AAEL001951-PA	0	0	0	0.946	0.063	0.654	0.360	0.544	0.780
AAEL011197	AAEL009732	1184956	1183501	7159.AAEL011197-PA	7159.AAEL009732-PA	0	0	0	0	0.044	0.101	0.498	0.549	0.779
AAEL015271	AAEL011197	1188837	1184956	7159.AAEL015271-PA	7159.AAEL011197-PA	0	0	0	0	0.044	0.101	0.498	0.549	0.779
AAEL015271	ACT-1	1188837	1175733	7159.AAEL015271-PA	7159.AAEL001928-PA	0	0	0	0	0.044	0.101	0.498	0.549	0.779
